schema_version,source_id,source_sha256,evidence_source_id,reference_period,observation_status,source_locator,transformation_id,week_ending,dose,age_band,metric,value,reporting_status,upper_bound
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesSecondDose75to79years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,75_to_79,cumulative_doses,3603,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesSecondDose70to74years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,70_to_74,cumulative_doses,4560,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesSecondDose65to69years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,65_to_69,cumulative_doses,5264,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesSecondDose60to64years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,60_to_64,cumulative_doses,6715,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesSecondDose55to59years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,55_to_59,cumulative_doses,7930,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesSecondDose50to54years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,50_to_54,cumulative_doses,7724,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesSecondDose40to49years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,40_to_49,cumulative_doses,13393,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesSecondDose30to39years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,30_to_39,cumulative_doses,11488,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesSecondDose18to29years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,18_to_29,cumulative_doses,10689,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesSecondDose17yearsandunder,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,17_and_under,cumulative_doses,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesSecondDose16to17years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,16_to_17,cumulative_doses,1097,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesSecondDose12to15years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,12_to_15,cumulative_doses,1536,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesSecondDose5to11years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,5_to_11,cumulative_doses,53,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedSecondDose80yearsandover,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,80_plus,percent_population,1,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedSecondDose75to79years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,75_to_79,percent_population,1,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedSecondDose70to74years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,70_to_74,percent_population,0.95,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedSecondDose65to69years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,65_to_69,percent_population,0.99,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedSecondDose60to64years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,60_to_64,percent_population,1,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedSecondDose55to59years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,55_to_59,percent_population,1,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedSecondDose50to54years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,50_to_54,percent_population,0.91,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedSecondDose40to49years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,40_to_49,percent_population,0.89,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedSecondDose30to39years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,30_to_39,percent_population,0.82,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedSecondDose18to29years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,18_to_29,percent_population,0.79,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedSecondDose17yearsandunder,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,17_and_under,percent_population,,not_reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedSecondDose16to17years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,16_to_17,percent_population,0.52,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedSecondDose12to15years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,12_to_15,percent_population,0.36,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedSecondDose5to11years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_2,5_to_11,percent_population,0.01,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesThirdDose80yearsandover,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,80_plus,cumulative_doses,5159,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesThirdDose75to79years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,75_to_79,cumulative_doses,3478,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesThirdDose70to74years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,70_to_74,cumulative_doses,4365,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesThirdDose65to69years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,65_to_69,cumulative_doses,4944,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesThirdDose60to64years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,60_to_64,cumulative_doses,6175,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesThirdDose55to59years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,55_to_59,cumulative_doses,7016,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesThirdDose50to54years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,50_to_54,cumulative_doses,6584,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesThirdDose40to49years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,40_to_49,cumulative_doses,10457,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesThirdDose30to39years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,30_to_39,cumulative_doses,7833,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesThirdDose18to29years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,18_to_29,cumulative_doses,6495,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesThirdDose16to17years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,16_to_17,cumulative_doses,172,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesThirdDose12to15years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,12_to_15,cumulative_doses,20,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesThirdDose5to11years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,5_to_11,cumulative_doses,0,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedThirdDose80yearsandover,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,80_plus,percent_population,1,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedThirdDose75to79years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,75_to_79,percent_population,1,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedThirdDose70to74years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,70_to_74,percent_population,0.91,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedThirdDose65to69years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,65_to_69,percent_population,0.93,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedThirdDose60to64years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,60_to_64,percent_population,0.92,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedThirdDose55to59years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,55_to_59,percent_population,0.86,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedThirdDose50to54years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,50_to_54,percent_population,0.78,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedThirdDose40to49years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,40_to_49,percent_population,0.69,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedThirdDose30to39years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,30_to_39,percent_population,0.56,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedThirdDose18to29years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,18_to_29,percent_population,0.48,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedThirdDose16to17years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,16_to_17,percent_population,0.08,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedThirdDose12to15years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,12_to_15,percent_population,0,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedThirdDose5to11years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_3,5_to_11,percent_population,0,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesFourthDose80yearsandover,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,80_plus,cumulative_doses,3779,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesFourthDose75to79years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,75_to_79,cumulative_doses,2539,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesFourthDose70to74years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,70_to_74,cumulative_doses,201,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesFourthDose65to69years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,65_to_69,cumulative_doses,119,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesFourthDose60to64years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,60_to_64,cumulative_doses,124,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesFourthDose55to59years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,55_to_59,cumulative_doses,109,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesFourthDose50to54years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,50_to_54,cumulative_doses,92,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesFourthDose40to49years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,40_to_49,cumulative_doses,97,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesFourthDose30to39years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,30_to_39,cumulative_doses,47,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesFourthDose18to29years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,18_to_29,cumulative_doses,14,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesFourthDose16to17years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,16_to_17,cumulative_doses,0,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesFourthDose12to15years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,12_to_15,cumulative_doses,1,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsTotalVaccinationDosesFourthDose5to11years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,5_to_11,cumulative_doses,0,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedFourthDose80yearsandover,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,80_plus,percent_population,0.71,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedFourthDose75to79years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,75_to_79,percent_population,0.76,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedFourthDose70to74years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,70_to_74,percent_population,0.04,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedFourthDose65to69years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,65_to_69,percent_population,0.02,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedFourthDose60to64years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,60_to_64,percent_population,0.02,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedFourthDose55to59years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,55_to_59,percent_population,0.01,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedFourthDose50to54years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,50_to_54,percent_population,0.01,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedFourthDose40to49years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,40_to_49,percent_population,0.01,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedFourthDose30to39years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,30_to_39,percent_population,0,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedFourthDose18to29years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,18_to_29,percent_population,0,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedFourthDose16to17years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,16_to_17,percent_population,0,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedFourthDose12to15years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,12_to_15,percent_population,0,reported,
1.0,covid19_weekly_vaccination_csv,f6708113693c77fefb0d43f8a2551d6f6fcb2fc1db69a5b128087c64280a382a,,2021-03-14/2023-01-29,observed,csv_row_2022-05-15_col_VaccinationsPercentagePopulationVaccinatedFourthDose5to11years,csv_covid_weekly_vaccination_long_v1,2022-05-15,dose_4,5_to_11,percent_population,0,reported,
